time_idx,date,tourist,destination,day of the week,month,year,day,Holiday,Trend,Seasonal,Resid
2231,2015/8/9,29850,hawai,sunday,August,2015,9,FALSE,19823.70176,5945.454426,4080.843817
2232,2015/8/10,28689,hawai,monday,August,2015,10,FALSE,19655.83814,6380.626624,2652.535234
2233,2015/8/11,28701,hawai,tuesday,August,2015,11,FALSE,19533.71928,7206.810178,1960.470538
2234,2015/8/12,30081,hawai,wednesday,August,2015,12,FALSE,19464.25697,9055.927137,1560.815894
2235,2015/8/13,30208,hawai,thursday,August,2015,13,FALSE,19415.97744,7708.177861,3083.844701
2236,2015/8/14,28745,hawai,friday,August,2015,14,FALSE,19281.0878,6952.942092,2510.970104
2237,2015/8/15,31583,hawai,saturday,August,2015,15,FALSE,18959.50831,7394.271216,5229.220479
2238,2015/8/16,30216,hawai,sunday,August,2015,16,FALSE,18488.19592,7582.064057,4145.740019
2239,2015/8/17,29264,hawai,monday,August,2015,17,FALSE,17960.36359,8701.075746,2602.560666
2240,2015/8/18,26431,hawai,tuesday,August,2015,18,FALSE,17391.54643,7206.435173,1833.018402
2241,2015/8/19,24859,hawai,wednesday,August,2015,19,FALSE,16831.84652,6607.543088,1419.610395
2242,2015/8/20,26108,hawai,thursday,August,2015,20,FALSE,16339.02073,6634.571955,3134.40732
2243,2015/8/21,25446,hawai,friday,August,2015,21,FALSE,15930.69404,6864.181216,2651.124744
2244,2015/8/22,28025,hawai,saturday,August,2015,22,FALSE,15535.18651,7205.238574,5284.57492
2245,2015/8/23,26733,hawai,sunday,August,2015,23,FALSE,15087.75566,7432.129246,4213.115093
2246,2015/8/24,24347,hawai,monday,August,2015,24,FALSE,14626.42686,7153.465551,2567.107586
2247,2015/8/25,21450,hawai,tuesday,August,2015,25,FALSE,14180.33822,5573.061147,1696.60063
2248,2015/8/26,21509,hawai,wednesday,August,2015,26,FALSE,13764.18455,6464.924103,1279.891345
2249,2015/8/27,23348,hawai,thursday,August,2015,27,FALSE,13414.01734,6713.409378,3220.573286
2250,2015/8/28,22124,hawai,friday,August,2015,28,FALSE,13222.50779,6103.921236,2797.570969
2251,2015/8/29,25535,hawai,saturday,August,2015,29,FALSE,13272.00075,6987.031565,5275.967685
2252,2015/8/30,23470,hawai,sunday,August,2015,30,FALSE,13504.64896,5670.614543,4294.736499
2253,2015/8/31,20988,hawai,monday,August,2015,31,FALSE,13825.8316,4610.735566,2551.432834
2254,2015/9/1,22606,hawai,tuesday,September,2015,1,FALSE,14200.66312,6891.993846,1513.343039
2255,2015/9/2,22960,hawai,wednesday,September,2015,2,FALSE,14530.33404,7261.341829,1168.324131
2256,2015/9/3,26264,hawai,thursday,September,2015,3,FALSE,14707.34494,8216.968931,3339.686131
2257,2015/9/4,26044,hawai,friday,September,2015,4,FALSE,14716.50759,8411.74489,2915.74752
2258,2015/9/5,27277,hawai,saturday,September,2015,5,FALSE,14593.76732,7425.968584,5257.264096
2259,2015/9/6,22996,hawai,sunday,September,2015,6,FALSE,14393.90283,4259.445281,4342.65189
2260,2015/9/7,23226,hawai,monday,September,2015,7,labor_day,14156.24131,6503.209474,2566.549214
2261,2015/9/8,22615,hawai,tuesday,September,2015,8,FALSE,13914.2212,7411.479614,1289.299185
2262,2015/9/9,21632,hawai,wednesday,September,2015,9,FALSE,13736.88444,6773.228495,1121.887067
2263,2015/9/10,23729,hawai,thursday,September,2015,10,FALSE,13671.50026,6619.245642,3438.254102
2264,2015/9/11,21144,hawai,friday,September,2015,11,FALSE,13719.25513,4393.980749,3030.764124
2265,2015/9/12,25234,hawai,saturday,September,2015,12,FALSE,13824.62533,6160.17282,5249.201849
2266,2015/9/13,25132,hawai,sunday,September,2015,13,FALSE,13952.81714,6816.817211,4362.365651
2267,2015/9/14,23837,hawai,monday,September,2015,14,FALSE,14123.60774,7126.966798,2586.425463
2268,2015/9/15,22565,hawai,tuesday,September,2015,15,FALSE,14304.82007,7169.251408,1090.928523
2269,2015/9/16,23056,hawai,wednesday,September,2015,16,FALSE,14484.05921,7424.182902,1147.757889
2270,2015/9/17,24333,hawai,thursday,September,2015,17,FALSE,14660.31142,6187.560397,3485.128182
2271,2015/9/18,25451,hawai,friday,September,2015,18,FALSE,14785.22035,7537.740438,3128.039215
2272,2015/9/19,26961,hawai,saturday,September,2015,19,FALSE,14860.05147,6855.240264,5245.708267
2273,2015/9/20,26665,hawai,sunday,September,2015,20,FALSE,14937.7415,7376.50148,4350.75702
2274,2015/9/21,24727,hawai,monday,September,2015,21,FALSE,15032.14464,7102.104412,2592.75095
2275,2015/9/22,22659,hawai,tuesday,September,2015,22,FALSE,15114.71185,6608.225351,936.0627997
2276,2015/9/23,21769,hawai,wednesday,September,2015,23,FALSE,15161.96019,5395.728283,1211.311524
2277,2015/9/24,26552,hawai,thursday,September,2015,24,FALSE,15189.3503,7869.385099,3493.264601
2278,2015/9/25,25577,hawai,friday,September,2015,25,FALSE,15208.0124,7170.290587,3198.697016
2279,2015/9/26,27239,hawai,saturday,September,2015,26,FALSE,15228.47092,6758.604142,5251.924937
2280,2015/9/27,26846,hawai,sunday,September,2015,27,FALSE,15259.12467,7217.127803,4369.747529
2281,2015/9/28,23160,hawai,monday,September,2015,28,FALSE,15273.92147,5285.731728,2600.346806
2282,2015/9/29,20752,hawai,tuesday,September,2015,29,FALSE,15284.51767,4642.239144,825.2431823
2283,2015/9/30,23052,hawai,wednesday,September,2015,30,FALSE,15321.14736,6457.147914,1273.704725
2284,2015/10/1,26483,hawai,thursday,October,2015,1,FALSE,15389.82667,7625.927278,3467.246051
2285,2015/10/2,25392,hawai,friday,October,2015,2,FALSE,15479.4189,6768.048211,3144.532891
2286,2015/10/3,27858,hawai,saturday,October,2015,3,FALSE,15608.19644,6945.572007,5304.231556
2287,2015/10/4,26653,hawai,sunday,October,2015,4,FALSE,15781.51835,6420.016414,4451.465232
2288,2015/10/5,25717,hawai,monday,October,2015,5,FALSE,15998.26805,7088.299792,2630.432161
2289,2015/10/6,23437,hawai,tuesday,October,2015,6,FALSE,16236.98539,6453.552306,746.4623085
2290,2015/10/7,25020,hawai,wednesday,October,2015,7,FALSE,16486.32815,7203.173519,1330.498331
2291,2015/10/8,27538,hawai,thursday,October,2015,8,FALSE,16712.58346,7381.366965,3444.049575
2292,2015/10/9,27391,hawai,friday,October,2015,9,FALSE,16879.56384,7597.340212,2914.095946
2293,2015/10/10,29521,hawai,saturday,October,2015,10,FALSE,16960.36548,7139.447433,5421.187089
2294,2015/10/11,28700,hawai,sunday,October,2015,11,FALSE,16942.93696,7203.043989,4554.019055
2295,2015/10/12,26822,hawai,monday,October,2015,12,columbus_day,16844.43399,7327.103898,2650.462112
2296,2015/10/13,24385,hawai,tuesday,October,2015,13,FALSE,16699.29969,6980.549176,705.1511384
2297,2015/10/14,24930,hawai,wednesday,October,2015,14,FALSE,16520.70679,7009.124828,1400.16838
2298,2015/10/15,26285,hawai,thursday,October,2015,15,FALSE,16319.63087,6537.899059,3427.470071
2299,2015/10/16,25987,hawai,friday,October,2015,16,FALSE,16100.98397,7235.219305,2650.796728
2300,2015/10/17,28770,hawai,saturday,October,2015,17,FALSE,15891.76392,7337.105531,5541.130544
2301,2015/10/18,26981,hawai,sunday,October,2015,18,FALSE,15681.70953,6644.716469,4654.573997
2302,2015/10/19,25347,hawai,monday,October,2015,19,FALSE,15444.90453,7273.658681,2628.436788
2303,2015/10/20,22676,hawai,tuesday,October,2015,20,FALSE,15169.96091,6764.341153,741.6979414
2304,2015/10/21,24002,hawai,wednesday,October,2015,21,FALSE,14861.20221,7653.759109,1487.038678
2305,2015/10/22,24864,hawai,thursday,October,2015,22,FALSE,14551.1511,6958.493758,3354.35514
2306,2015/10/23,23617,hawai,friday,October,2015,23,FALSE,14262.4599,6963.02736,2391.512743
2307,2015/10/24,26394,hawai,saturday,October,2015,24,FALSE,13995.74376,6741.651806,5656.60443
2308,2015/10/25,25322,hawai,sunday,October,2015,25,FALSE,13761.81068,6817.810546,4742.378776
2309,2015/10/26,22476,hawai,monday,October,2015,26,FALSE,13573.13492,6323.241088,2579.62399
2310,2015/10/27,21500,hawai,tuesday,October,2015,27,FALSE,13458.40737,7162.904423,878.6882094
2311,2015/10/28,21997,hawai,wednesday,October,2015,28,FALSE,13467.32037,6948.718014,1580.961619
2312,2015/10/29,23207,hawai,thursday,October,2015,29,FALSE,13626.02501,6352.123962,3228.851028
2313,2015/10/30,22551,hawai,friday,October,2015,30,FALSE,13878.74546,6502.815791,2169.438752
2314,2015/10/31,24612,hawai,saturday,October,2015,31,FALSE,14150.28511,4721.911686,5739.803199
2315,2015/11/1,27151,hawai,sunday,November,2015,1,halloween,14453.41349,7931.545149,4766.041363
2316,2015/11/2,25223,hawai,monday,November,2015,2,FALSE,14789.31572,7909.499449,2524.184829
2317,2015/11/3,22981,hawai,tuesday,November,2015,3,FALSE,15085.00216,6804.898849,1091.098988
2318,2015/11/4,22226,hawai,wednesday,November,2015,4,FALSE,15190.18082,5375.824362,1659.994818
2319,2015/11/5,25909,hawai,thursday,November,2015,5,FALSE,15086.36116,7703.968832,3118.670006
2320,2015/11/6,26301,hawai,friday,November,2015,6,FALSE,14889.49049,9336.315414,2075.194093
2321,2015/11/7,28037,hawai,saturday,November,2015,7,FALSE,14668.41677,7643.107974,5725.475259
2322,2015/11/8,26479,hawai,sunday,November,2015,8,FALSE,14450.34091,7333.646061,4695.013026
2323,2015/11/9,23601,hawai,monday,November,2015,9,FALSE,14220.43851,6904.049654,2476.511836
2324,2015/11/10,22185,hawai,tuesday,November,2015,10,FALSE,13978.43288,6864.423099,1342.144021
2325,2015/11/11,22455,hawai,wednesday,November,2015,11,veteran_day,13757.19945,6972.015266,1725.785279
2326,2015/11/12,23693,hawai,thursday,November,2015,12,FALSE,13535.99303,7103.053524,3053.95345
2327,2015/11/13,22084,hawai,friday,November,2015,13,FALSE,13348.68434,6712.153729,2023.161927
2328,2015/11/14,25403,hawai,saturday,November,2015,14,FALSE,13213.34511,6545.793662,5643.861227
2329,2015/11/15,25019,hawai,sunday,November,2015,15,FALSE,13110.31937,7352.480977,4556.199654
2330,2015/11/16,21778,hawai,monday,November,2015,16,FALSE,13062.60383,6249.367337,2466.028828
2331,2015/11/17,21713,hawai,tuesday,November,2015,17,FALSE,13170.86967,6956.54773,1585.582595
2332,2015/11/18,24510,hawai,wednesday,November,2015,18,FALSE,13498.99974,9207.91697,1803.083293
2333,2015/11/19,27592,hawai,thursday,November,2015,19,FALSE,14062.70548,10527.29052,3002.004001
2334,2015/11/20,27767,hawai,friday,November,2015,20,FALSE,14721.5045,11010.95008,2034.545418
2335,2015/11/21,28915,hawai,saturday,November,2015,21,FALSE,15209.64005,8167.413822,5537.946131
2336,2015/11/22,28496,hawai,sunday,November,2015,22,FALSE,15368.06363,8747.064483,4380.871887
2337,2015/11/23,24657,hawai,monday,November,2015,23,FALSE,15332.38,6826.006067,2498.613931
2338,2015/11/24,23918,hawai,tuesday,November,2015,24,FALSE,15254.71846,6882.892915,1780.38862
2339,2015/11/25,24071,hawai,wednesday,November,2015,25,FALSE,15160.01342,7022.415774,1888.570809
2340,2015/11/26,24634,hawai,thursday,November,2015,26,thanks_giving,15082.96417,6636.341812,2914.694015
2341,2015/11/27,21177,hawai,friday,November,2015,27,FALSE,15051.62741,4008.005169,2117.367422
2342,2015/11/28,22682,hawai,saturday,November,2015,28,FALSE,15018.05996,2206.100581,5457.839457
2343,2015/11/29,26027,hawai,sunday,November,2015,29,FALSE,14943.26903,6928.376762,4155.354212
2344,2015/11/30,24854,hawai,monday,November,2015,30,FALSE,14823.45481,7478.888895,2551.656292
2345,2015/12/1,24731,hawai,tuesday,December,2015,1,FALSE,14672.81309,8119.301549,1938.885358
2346,2015/12/2,23423,hawai,wednesday,December,2015,2,FALSE,14498.06689,6957.727381,1967.205731
2347,2015/12/3,24297,hawai,thursday,December,2015,3,FALSE,14306.50569,7175.809105,2814.685208
2348,2015/12/4,23321,hawai,friday,December,2015,4,FALSE,14107.27055,6976.265958,2237.463495
2349,2015/12/5,25995,hawai,saturday,December,2015,5,FALSE,13925.60099,6654.808491,5414.590519
2350,2015/12/6,24160,hawai,sunday,December,2015,6,FALSE,13800.08631,6451.231186,3908.682505
2351,2015/12/7,21699,hawai,monday,December,2015,7,FALSE,13729.59662,5347.199799,2622.203576
2352,2015/12/8,20068,hawai,tuesday,December,2015,8,FALSE,13749.0776,4315.923743,2002.998662
2353,2015/12/9,20680,hawai,wednesday,December,2015,9,FALSE,13960.86049,4715.367984,2003.771522
2354,2015/12/10,24251,hawai,thursday,December,2015,10,FALSE,14417.5903,7030.749932,2802.65977
2355,2015/12/11,26632,hawai,friday,December,2015,11,FALSE,14942.11283,9311.957189,2377.929982
2356,2015/12/12,26838,hawai,saturday,December,2015,12,FALSE,15342.67977,6135.549851,5359.770383
2357,2015/12/13,25515,hawai,sunday,December,2015,13,FALSE,15597.94123,6184.762425,3732.296342
2358,2015/12/14,25728,hawai,monday,December,2015,14,FALSE,15801.791,7210.197395,2716.011608
2359,2015/12/15,25600,hawai,tuesday,December,2015,15,FALSE,16069.79871,7591.378857,1938.822431
2360,2015/12/16,26134,hawai,wednesday,December,2015,16,FALSE,16649.15057,7495.939282,1988.910146
2361,2015/12/17,31997,hawai,thursday,December,2015,17,FALSE,17854.88266,11259.86123,2882.256119
2362,2015/12/18,31599,hawai,friday,December,2015,18,FALSE,19552.87177,9532.029971,2514.098257
2363,2015/12/19,35620,hawai,saturday,December,2015,19,FALSE,21218.8515,9097.28428,5303.864221
2364,2015/12/20,34344,hawai,sunday,December,2015,20,FALSE,22326.4316,8384.1454,3633.423
2365,2015/12/21,33056,hawai,monday,December,2015,21,FALSE,22709.41494,7567.770167,2778.814893
2366,2015/12/22,31698,hawai,tuesday,December,2015,22,FALSE,22609.52732,7279.816057,1808.65662
2367,2015/12/23,32045,hawai,wednesday,December,2015,23,FALSE,22388.75314,7681.099252,1975.147608
2368,2015/12/24,31319,hawai,thursday,December,2015,24,FALSE,22151.86275,6195.187328,2971.949925
2369,2015/12/25,31686,hawai,friday,December,2015,25,christmas,21903.68652,7162.545539,2619.767945
2370,2015/12/26,33963,hawai,saturday,December,2015,26,FALSE,21640.29932,7026.424853,5296.275824
2371,2015/12/27,31506,hawai,sunday,December,2015,27,FALSE,21410.75721,6475.277919,3619.964866
2372,2015/12/28,30829,hawai,monday,December,2015,28,FALSE,21219.15397,6829.789013,2780.057018
2373,2015/12/29,31449,hawai,tuesday,December,2015,29,FALSE,21023.18069,8816.174919,1609.644388
2374,2015/12/30,29466,hawai,wednesday,December,2015,30,FALSE,20804.02816,6669.94232,1992.029521
2375,2015/12/31,28566,hawai,thursday,December,2015,31,FALSE,20531.76084,4996.900219,3037.338936
2376,2016/1/1,27666,hawai,friday,January,2016,1,New_Year,19977.9075,4984.68182,2703.410679
2377,2016/1/2,32325,hawai,saturday,January,2016,2,FALSE,19078.58013,7869.153262,5377.266603
2378,2016/1/3,33260,hawai,sunday,January,2016,3,FALSE,18243.52087,11368.02409,3648.455038
2379,2016/1/4,32558,hawai,monday,January,2016,4,FALSE,17634.59964,12153.96779,2769.432562
2380,2016/1/5,26036,hawai,tuesday,January,2016,5,FALSE,17240.28697,7493.34716,1302.365875
2381,2016/1/6,25267,hawai,wednesday,January,2016,6,FALSE,16942.33275,6317.444555,2007.222695
2382,2016/1/7,27169,hawai,thursday,January,2016,7,FALSE,16708.9937,7369.536235,3090.470064
2383,2016/1/8,26480,hawai,friday,January,2016,8,FALSE,16526.04411,7163.001517,2790.954374
2384,2016/1/9,28595,hawai,saturday,January,2016,9,FALSE,16318.33644,6767.122489,5509.541068
2385,2016/1/10,26962,hawai,sunday,January,2016,10,FALSE,16103.39571,7155.808179,3702.796116
2386,2016/1/11,23613,hawai,monday,January,2016,11,FALSE,15928.7739,4955.71863,2728.50747
2387,2016/1/12,22922,hawai,tuesday,January,2016,12,FALSE,15732.72235,6171.637356,1017.640295
2388,2016/1/13,24192,hawai,wednesday,January,2016,13,FALSE,15423.0746,6779.319828,1989.605576
2389,2016/1/14,26237,hawai,thursday,January,2016,14,FALSE,15022.88637,8031.127672,3182.985954
2390,2016/1/15,27231,hawai,friday,January,2016,15,FALSE,14614.93773,9775.788187,2840.274079
2391,2016/1/16,29619,hawai,saturday,January,2016,16,FALSE,14251.92618,9710.345292,5656.728528
2392,2016/1/17,24578,hawai,sunday,January,2016,17,FALSE,13859.94478,6969.451354,3748.603867
2393,2016/1/18,23775,hawai,monday,January,2016,18,Martin_Luther,13492.9495,7624.318298,2657.732197
2394,2016/1/19,20540,hawai,tuesday,January,2016,19,FALSE,13253.84086,6490.27146,795.8876835
2395,2016/1/20,22500,hawai,wednesday,January,2016,20,FALSE,13122.37273,7415.589505,1962.037762
2396,2016/1/21,22817,hawai,thursday,January,2016,21,FALSE,12989.20134,6537.678175,3290.120487
2397,2016/1/22,22703,hawai,friday,January,2016,22,FALSE,12833.41472,7002.974503,2866.610781
2398,2016/1/23,25152,hawai,saturday,January,2016,23,FALSE,12717.34731,6636.576917,5798.075776
2399,2016/1/24,24175,hawai,sunday,January,2016,24,FALSE,12654.90293,7745.258292,3774.838775
2400,2016/1/25,21632,hawai,monday,January,2016,25,FALSE,12625.82243,6434.802252,2571.375315
2401,2016/1/26,19761,hawai,tuesday,January,2016,26,FALSE,12634.10223,6494.275271,632.6225009
2402,2016/1/27,22027,hawai,wednesday,January,2016,27,FALSE,12672.39846,7400.777832,1953.823707
2403,2016/1/28,26563,hawai,thursday,January,2016,28,FALSE,12773.60568,10438.37202,3351.0223
2404,2016/1/29,22481,hawai,friday,January,2016,29,FALSE,12938.6964,6666.569596,2875.734001
2405,2016/1/30,25961,hawai,saturday,January,2016,30,FALSE,13152.56508,6870.199754,5938.235162
2406,2016/1/31,23576,hawai,sunday,January,2016,31,FALSE,13353.42398,6417.601113,3804.974907
2407,2016/2/1,23501,hawai,monday,February,2016,1,FALSE,13538.09511,7507.196174,2455.708714
2408,2016/2/2,21145,hawai,tuesday,February,2016,2,FALSE,13729.77351,6866.869146,548.3573466
2409,2016/2/3,23150,hawai,wednesday,February,2016,3,FALSE,13916.52519,7266.873173,1966.601641
2410,2016/2/4,24228,hawai,thursday,February,2016,4,FALSE,14097.87996,6777.243029,3352.877015
2411,2016/2/5,24548,hawai,friday,February,2016,5,FALSE,14344.51591,7292.035181,2911.44891
2412,2016/2/6,27655,hawai,saturday,February,2016,6,FALSE,14716.98866,6843.908564,6094.102776
2413,2016/2/7,23351,hawai,sunday,February,2016,7,FALSE,15209.11102,4293.4568,3848.432181
2414,2016/2/8,23471,hawai,monday,February,2016,8,FALSE,15737.47682,5489.69755,2243.825628
2415,2016/2/9,24696,hawai,tuesday,February,2016,9,FALSE,16303.20398,7909.569125,483.2268995
2416,2016/2/10,25355,hawai,wednesday,February,2016,10,FALSE,16803.6331,6597.336105,1954.030798
2417,2016/2/11,27962,hawai,thursday,February,2016,11,FALSE,17115.32291,7501.034618,3345.642469
2418,2016/2/12,29047,hawai,friday,February,2016,12,FALSE,17237.86582,8784.381118,3024.753063
2419,2016/2/13,30922,hawai,saturday,February,2016,13,FALSE,17255.1855,7395.14002,6271.674481
2420,2016/2/14,28147,hawai,sunday,February,2016,14,FALSE,17159.08023,7085.444346,3902.475421
2421,2016/2/15,26583,hawai,monday,February,2016,15,Washington,16952.99546,7636.713085,1993.291452
2422,2016/2/16,24479,hawai,tuesday,February,2016,16,FALSE,16673.46968,7405.841553,399.6887666
2423,2016/2/17,25461,hawai,wednesday,February,2016,17,FALSE,16356.56084,7221.551064,1882.888096
2424,2016/2/18,26075,hawai,thursday,February,2016,18,FALSE,16003.20457,6691.384911,3380.41052
2425,2016/2/19,25264,hawai,friday,February,2016,19,FALSE,15630.12084,6460.540155,3173.339
2426,2016/2/20,28985,hawai,saturday,February,2016,20,FALSE,15267.80642,7286.02368,6431.169905
2427,2016/2/21,25560,hawai,sunday,February,2016,21,FALSE,14957.22931,6662.889983,3939.880708
2428,2016/2/22,23665,hawai,monday,February,2016,22,FALSE,14725.73664,7126.384162,1812.879199
2429,2016/2/23,21616,hawai,tuesday,February,2016,23,FALSE,14563.70791,6751.441852,300.8502362
2430,2016/2/24,22802,hawai,wednesday,February,2016,24,FALSE,14428.0055,6623.726535,1750.267963
2431,2016/2/25,24621,hawai,thursday,February,2016,25,FALSE,14304.8861,6850.064761,3466.049139
2432,2016/2/26,22812,hawai,friday,February,2016,26,FALSE,14280.43864,5220.865398,3310.69596
2433,2016/2/27,25366,hawai,saturday,February,2016,27,FALSE,14388.84456,4426.135391,6551.02005
2434,2016/2/28,23136,hawai,sunday,February,2016,28,FALSE,14572.98367,4571.320793,3991.695538
2435,2016/2/29,22750,hawai,monday,February,2016,29,FALSE,14705.49853,6329.025032,1715.476439
2436,2016/3/1,22878,hawai,tuesday,March,2016,1,FALSE,14732.53367,7975.633499,169.832828
2437,2016/3/2,23891,hawai,wednesday,March,2016,2,FALSE,14707.741,7592.949519,1590.309481
2438,2016/3/3,25226,hawai,thursday,March,2016,3,FALSE,14658.67284,7031.831062,3535.496099
2439,2016/3/4,24824,hawai,friday,March,2016,4,FALSE,14592.39331,6789.396158,3442.210536
2440,2016/3/5,27975,hawai,saturday,March,2016,5,FALSE,14524.59531,6805.462587,6644.942102
